id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_star,telephone,photourl1,photourl2,photourl3
B02F38JE13,深圳凯粤商务酒店(海上世界店),住宿服务;宾馆酒店;宾馆酒店,蛇口老街139号,113.924707,22.486483,广东省,深圳市,南山区,4.0,3,0755-26685086;0755-21605819,http://store.is.autonavi.com/showpic/7e76101ebec6e5705964e6ad96e0fc05,http://store.is.autonavi.com/showpic/67866746ce8244a5063d080bde629b96,http://store.is.autonavi.com/showpic/0a6818da1bf8c85efd7c3abb238c6c3b
B02F37TGKQ,绿茵假日商务酒店,住宿服务;宾馆酒店;四星级宾馆,红荔路5008号莲花大厦东座13-18层,114.070082,22.548944,广东省,深圳市,福田区,3.9,4,0755-83360668;0755-83210046,http://store.is.autonavi.com/showpic/9945486a131ca301bc708fbf5f3c9577,http://store.is.autonavi.com/showpic/2cdca36d03f1c648600155f9e9e42c65,http://store.is.autonavi.com/showpic/908fc8761013424344088e471022e195
B02F306CWN,富瑞斯国际公寓,住宿服务;宾馆酒店;五星级宾馆,深南大道6012号,114.04371,22.540726,广东省,深圳市,福田区,4.6,5,0755-82973504;0755-82928666,http://store.is.autonavi.com/showpic/b580834c7a6477a963c2247f51e92083,http://store.is.autonavi.com/showpic/0b1479209776a27cc12ae97455e5becf,http://store.is.autonavi.com/showpic/470ba403cf540f410cd3b9831ce1c67d
B02F305JGX,潮海酒店,住宿服务;宾馆酒店;宾馆酒店,福安街81号,114.079383,22.536604,广东省,深圳市,福田区,3.6,3,0755-88396668;0755-82818608,http://store.is.autonavi.com/showpic/dec86563a41c26895634e94d6d430b25,http://store.is.autonavi.com/showpic/099b57705007134741122c96586641b9,http://store.is.autonavi.com/showpic/8be2fd0fbd5daa134337deb1bf52e5cf
B02F37WDIU,7天酒店(深圳盐田口岸中英街店),住宿服务;宾馆酒店;经济型连锁酒店,沙头角罗沙路1004号,114.222794,22.555033,广东省,深圳市,盐田区,4.5,3,0755-22321788,http://store.is.autonavi.com/showpic/492ece827b7f6ced5c4a0ca2b569c498,http://store.is.autonavi.com/showpic/bae47dcf904b8475e1905df3ce4a5116,http://store.is.autonavi.com/showpic/f4e4217a006791c43bbc6b324baf77d4
B02F37WNY9,宝轩酒店,住宿服务;宾馆酒店;四星级宾馆,嘉宾路4055号城市天地广场裙楼,114.11342,22.537559,广东省,深圳市,罗湖区,4.4,3,0755-25678888;0755-82666959,http://store.is.autonavi.com/showpic/5183cc85052f304a41019efcce2600cd,http://store.is.autonavi.com/showpic/1d095cf2ac9389f4c293423cff12e571,http://store.is.autonavi.com/showpic/4ae7476b330f3867c37c496d0f2abc3e
B02F37VX3E,呼噜栈酒店(香蜜湖店),住宿服务;宾馆酒店;三星级宾馆|餐饮服务;中餐厅;中餐厅,红荔西路香荔花园馨苑1层(东海城市广场对面),114.018978,22.541080,广东省,深圳市,福田区,4.6,4,0755-22669888,http://store.is.autonavi.com/showpic/fe7b5831dd4341c3875ba4196e74d58f,http://store.is.autonavi.com/showpic/1f09dd59dfe48d7ae1dae31f4fb8884d,http://store.is.autonavi.com/showpic/78e8b92897ce792d7b39309a6ba01b4c
B02F37W6Q2,维也纳酒店(深圳南新路店),住宿服务;宾馆酒店;经济型连锁酒店,南新路南头街88号(南新路与南头街交汇处),113.920049,22.536047,广东省,深圳市,南山区,4.8,3,0755-33379888,http://store.is.autonavi.com/showpic/3e20593c4b2a3740972b08a000baaf0d,http://store.is.autonavi.com/showpic/b92459dbc8398623f441cfd5b583bd5e,http://store.is.autonavi.com/showpic/b3db65f7e7719e3bb34b410b8f9b7c28
B02F37W1I0,豪轩宾馆(广深公路辅路),住宿服务;宾馆酒店;宾馆酒店,宝安国际机场钟屋一路牌楼A号,113.850026,22.622970,广东省,深圳市,宝安区,2.9,3,0755-29771168,http://store.is.autonavi.com/showpic/5e82bffb69018d2c71b3c21b61230412,http://store.is.autonavi.com/showpic/3d267f2865692c024b3f58710b21007c,http://store.is.autonavi.com/showpic/144b30269cfa000b6a1694d25242db52
B02F306R6F,新豪方酒店,住宿服务;宾馆酒店;四星级宾馆,深南大道188号,113.926009,22.540994,广东省,深圳市,南山区,4.3,3,0755-86183999,http://store.is.autonavi.com/showpic/ec78d9d26be1493b78d0657774a2f7bb,http://store.is.autonavi.com/showpic/5337fc58bb0b7fbef2236e717190c3a7,http://store.is.autonavi.com/showpic/70c40aea5d2e4c692b37dc6c6f6d73ef
B02F37WJYG,宝弘商务酒店,住宿服务;宾馆酒店;宾馆酒店,福永蚝业路富桥工业区(威尔斯酒店西南),113.801054,22.679379,广东省,深圳市,宝安区,4.3,3,0755-29912168,http://store.is.autonavi.com/showpic/f43d204b4a1d4e4a819c73c57e3d6a4f,http://store.is.autonavi.com/showpic/9ef9e1c9114ce9d888ab7a75aa6ded47,http://store.is.autonavi.com/showpic/16e8600f6c52503357840482cd3579cd
B0FFFA27FZ,维也纳酒店(深圳坂雪岗大道店),住宿服务;宾馆酒店;四星级宾馆,坂雪岗大道4026号,114.068487,22.652056,广东省,深圳市,龙岗区,4.6,3,0755-89390666;0755-89582688,http://store.is.autonavi.com/showpic/600e76f18c7dcaea012f80bffc8a561c,http://store.is.autonavi.com/showpic/4668a6faaa75ab6534d91505323d662a,http://store.is.autonavi.com/showpic/813ba5d90d32ea2fabeeef175130e7be
B02F37V2N4,7天酒店(深圳八卦岭店),住宿服务;宾馆酒店;经济型连锁酒店,八卦路与八卦一路交汇处工业区5栋,114.100065,22.557653,广东省,深圳市,福田区,4.6,5,0755-25931288;0755-25931977,http://store.is.autonavi.com/showpic/7979a59191d80df99d2a0bb7d8947613,http://store.is.autonavi.com/showpic/1dbba67ce7cef848d24b148988146d63,http://store.is.autonavi.com/showpic/ed0b1e42db95054ac254e6dfa8c24636
B02F38IER9,华霆酒店,住宿服务;宾馆酒店;三星级宾馆,上步中路1007号工会大厦附楼,114.095694,22.54321,广东省,深圳市,福田区,4.3,3,0755-83288000;0755-83288658,http://store.is.autonavi.com/showpic/714aa4996bd5d57a96920cf8ab41ca04,http://store.is.autonavi.com/showpic/a5fbed2d6d3e687288c8d6869f2e42ef,http://store.is.autonavi.com/showpic/1026b6e88f50199dcceedce847ab8dc2
B02F37W2IK,红阳商务酒店,住宿服务;宾馆酒店;宾馆酒店,新湾路229号,113.866233,22.572286,广东省,深圳市,宝安区,4.0,5,0755-82435888,http://store.is.autonavi.com/showpic/09c0897800cf42ebe9dd8d35f2d02180,http://store.is.autonavi.com/showpic/e76a054d11562608363dc90e3de20195,http://store.is.autonavi.com/showpic/84a3a07b8f916942b396c1125b5d72c5
B0FFF6WQMO,深港酒店公寓(南油店),住宿服务;宾馆酒店;宾馆酒店,登良路公园道大厦A座10层1002,113.923631,22.512740,广东省,深圳市,南山区,4.3,4,0755-86522686;18922810347,http://store.is.autonavi.com/showpic/6ba770ad4f3cd65cf2c6a315ebfd3b30,http://store.is.autonavi.com/showpic/66def7318482225629370877270ddd4a,http://store.is.autonavi.com/showpic/51e207fae50f85e3e8e9bac95dcd0dde
B02F37U78G,御景国际酒店,住宿服务;宾馆酒店;四星级宾馆,流塘路200号,113.890205,22.583999,广东省,深圳市,宝安区,4.4,4,0755-29922222,http://store.is.autonavi.com/showpic/75e0e26df13e51e914305224b59e604c,http://store.is.autonavi.com/showpic/98b6c93aa3bf7a4ea31454729e82d8c8,http://store.is.autonavi.com/showpic/d9322bebb35e8712b357072db567c9c3
B0FFGP0SIS,维也纳3好酒店(深圳观澜唐人街店),住宿服务;宾馆酒店;宾馆酒店,桂月路中港星工业园唐人街455号,114.020736,22.745198,广东省,深圳市,龙华区,4.8,3,0755-22189998;18128869675;0755-22184688,http://store.is.autonavi.com/showpic/2c7b5d72bd8dda83ba87ef55005b9603,http://store.is.autonavi.com/showpic/0621f516920b4f118addaa1751d3f879,http://store.is.autonavi.com/showpic/e976e5c10a8928a4b9e47c691ece1602
B02F37WODS,欧莱华商务酒店(宝安前进二路店),住宿服务;宾馆酒店;宾馆酒店,西乡大道与前进二路交汇处(宝安客运中心左后侧100米),113.885473,22.591826,广东省,深圳市,宝安区,4.4,3,0755-61185888,http://store.is.autonavi.com/showpic/c4c7867be8cae4881c86c5d3051e4b15,http://store.is.autonavi.com/showpic/74ae492c29eb67b6e0d7239115f877c5,http://store.is.autonavi.com/showpic/134669c3d9eb7cb8b434a91ec33559d6
B02F37VLX2,江城商务酒店,住宿服务;宾馆酒店;宾馆酒店,平湖大街330-332号,114.140183,22.687154,广东省,深圳市,龙岗区,3.9,3,0755-28859288;0755-28853111,http://store.is.autonavi.com/showpic/37921eec5ad86bc1312c4e728b0f7b95,http://store.is.autonavi.com/showpic/4ad002a996913c073d194b22870c1afb,http://store.is.autonavi.com/showpic/8f564a62cbb0cc55ec2eb6c6ad4acdb1
B02F37VH7A,深圳汇展阁酒店,住宿服务;宾馆酒店;宾馆酒店,建设路1008号大中华汇展阁30层3005,114.117577,22.533955,广东省,深圳市,罗湖区,4.0,3,13537861381,http://store.is.autonavi.com/showpic/6a44e84f208a57e54d01065afa0b5e59,http://store.is.autonavi.com/showpic/8bc87231e45a8a7e1c651fd7efa05f41,http://store.is.autonavi.com/showpic/6b350a294f22be3f0e42b3037453f979
B02F37TYR8,华富宾馆(南山大道),住宿服务;宾馆酒店;宾馆酒店,南山大道1157号怡华苑3层,113.922899,22.522716,广东省,深圳市,南山区,4.1,4,0755-26643598;18948773225,http://store.is.autonavi.com/showpic/33d315e5505176b3d74300750318cb0a,http://store.is.autonavi.com/showpic/67f4cae8c6f0e4684918c5327670904b,http://store.is.autonavi.com/showpic/8c37c7156f5baaf1505af33d96f352e6
B02F37WGFE,深圳南国明珠酒店(宝安港隆城店),住宿服务;宾馆酒店;宾馆酒店,西乡前进二路,113.879702,22.592947,广东省,深圳市,宝安区,3.8,5,0755-29911111;0755-29950333,http://store.is.autonavi.com/showpic/58b71b425262cfa1a0f88e76f21ce096,http://store.is.autonavi.com/showpic/1a710e9c9860d799d9d81fd0e506e5b9,http://store.is.autonavi.com/showpic/7152ed13ca52506368dd764a270e0254
B02F38JE6S,格林豪泰酒店(深圳坑梓店),住宿服务;宾馆酒店;经济型连锁酒店,坑梓镇梓兴路168号,114.374307,22.742152,广东省,深圳市,坪山区,4.2,3,0755-89992225;4006998998,http://store.is.autonavi.com/showpic/d9ae4072d1381a83c3b690094ea3e761,http://store.is.autonavi.com/showpic/b99b8cc56b6c06af13afa0cbb1cee45d,http://store.is.autonavi.com/showpic/1116876e49b37fec595ae11f1cf41089
B02F38I84S,巴厘岛海景酒店,住宿服务;宾馆酒店;三星级宾馆,企沙下路1-1号,114.484581,22.537166,广东省,深圳市,龙岗区,4.1,3,0755-84403888,http://store.is.autonavi.com/showpic/faab9ce53c85616c3cbf58d30c52c57e,http://store.is.autonavi.com/showpic/f64f9d09b2b74ffd6b72627f1aac8a97,http://store.is.autonavi.com/showpic/8e78a5ad3037320a9cc597b04211024e
B02F37U06L,莫泰268酒店(皇岗店),住宿服务;宾馆酒店;经济型连锁酒店,福民路18号皇安大厦1层,114.063730,22.523680,广东省,深圳市,福田区,4.0,3,0755-61866619,http://store.is.autonavi.com/showpic/e63046fff3c33a331e813de071f179e7,http://store.is.autonavi.com/showpic/a0b33d3aca872ce98e20e8d1fca60ad1,http://store.is.autonavi.com/showpic/5c1968b9b1687c3fa1ff3e314813ff7d
B02F391E2Y,六星汽车宾馆(龙岗中心城店),住宿服务;宾馆酒店;宾馆酒店,龙城街道龙城大道136号新龙岗商业中心2号楼1层(新龙岗花园旁),114.253037,22.734397,广东省,深圳市,龙岗区,4.2,4,0755-89725566,http://store.is.autonavi.com/showpic/65e18d1c9cf9ca5b61db30e94a5a909b,http://store.is.autonavi.com/showpic/ff848b1919ba6514ce4dda4f8be1e8fe,http://store.is.autonavi.com/showpic/943e506160c302cfa26c3ebe9fb01276
B02F38WPHQ,东山珍珠岛酒店,住宿服务;宾馆酒店;四星级宾馆,珍珠街28号(近珍珠养殖场),114.526913,22.554147,广东省,深圳市,龙岗区,4.2,3,0755-84422258,http://store.is.autonavi.com/showpic/7affe49009efdcb27d93fd13daf50c03,http://store.is.autonavi.com/showpic/860cd6215a02c3bdb98b16c80ecc4849,http://store.is.autonavi.com/showpic/1bf797758f2b3259adb7cad922f4c27f
B02F300349,华盐酒店,住宿服务;宾馆酒店;三星级宾馆,翠竹路1163号(华盐大厦里  靠近田贝地铁站D口),114.129634,22.564924,广东省,深圳市,罗湖区,4.1,3,0755-33337999;0755-25533313,http://store.is.autonavi.com/showpic/4b1c375767faca9adf59ab85e61acbc9,http://store.is.autonavi.com/showpic/f8ffab4f06dabab7a83bf1a6051e89e8,http://store.is.autonavi.com/showpic/db3c9b3062426cfa84ec2c93780966d2
B02F38K5AD,凯盛经济酒店(深圳世界之窗店),住宿服务;宾馆酒店;宾馆酒店,白石洲沙河街91号(沙河街与新塘路交汇处),113.968628,22.547167,广东省,深圳市,南山区,4.2,3,0755-86326000;0755-86327111,http://store.is.autonavi.com/showpic/3ef040c2f65fdef57683e4dbaa10ae7e,http://store.is.autonavi.com/showpic/40e1c4b3e3f61d7fc626a33a91116747,http://store.is.autonavi.com/showpic/42af9b2a585cfa7ba541fc601f148970
B0FFGHOQYP,丽枫酒店(深圳海雅缤纷城店),住宿服务;宾馆酒店;经济型连锁酒店,宝民一路18号海雅商业广场,113.906306,22.557762,广东省,深圳市,宝安区,4.7,3,0755-27585999,http://store.is.autonavi.com/showpic/229570fa1e471de33a7cc1ca60eee4bc,http://store.is.autonavi.com/showpic/f7e7444d7c45d82bf7b622c496dadfc9,http://store.is.autonavi.com/showpic/257a240ffd7eb08b54f7df270d05cef8
B0FFF3EVLS,瑞廷酒店,住宿服务;宾馆酒店;四星级宾馆,宝民二路72号,113.885791,22.578539,广东省,深圳市,宝安区,4.5,3,0755-29960299;0755-29960290,http://store.is.autonavi.com/showpic/42f8c7795f0a28c138eb079e2da89165,http://store.is.autonavi.com/showpic/12da400b6c6ac1ce5c9970fae9777dbf,http://store.is.autonavi.com/showpic/0100e10606e402d87e4d00e3ddfd61d8
B0FFFZU58U,维也纳酒店(深圳公明南环路店),住宿服务;宾馆酒店;四星级宾馆,公明南环大道16号D栋,113.899294,22.76653,广东省,深圳市,宝安区,4.7,5,0755-27734388;18028716968,http://store.is.autonavi.com/showpic/f997eb9888c43172d77b19b25551cc6e,http://store.is.autonavi.com/showpic/992fe29a1f3c2a3ef785b1dbd0ad1245,http://store.is.autonavi.com/showpic/fcfb08fb654bcdbd75f4115184605257
B02F37UHUP,维也纳酒店(深圳梅林路店),住宿服务;宾馆酒店;三星级宾馆,上梅林中康路33、35号,114.058797,22.567877,广东省,深圳市,福田区,4.7,3,0755-83317168,http://store.is.autonavi.com/showpic/62699c05e7dc82517bbd887723b6555c,http://store.is.autonavi.com/showpic/c3e11a6b5823d19dd466a6a1ebfa0ea4,http://store.is.autonavi.com/showpic/39f56cb92f7009452d0aa3204692696b
B02F37VN5M,7天酒店(深圳梅林店),住宿服务;宾馆酒店;经济型连锁酒店,梅林路32-6号,114.068570,22.568745,广东省,深圳市,福田区,4.4,5,0755-83175288;0755-83175258;4008740087,http://store.is.autonavi.com/showpic/4201fae3634ef0b501f645e9ee7ccf0a,http://store.is.autonavi.com/showpic/6e79ba839d4e561a42b46e8f2c2c5223,http://store.is.autonavi.com/showpic/904d1e49e0964e5d1027463712e94561
B02F37WLRA,7天酒店(深圳国贸商务中心店),住宿服务;宾馆酒店;经济型连锁酒店,东门南路3007号金龙大厦北门1层,114.122107,22.542412,广东省,深圳市,罗湖区,4.6,4,0755-22230999;0755-22905599,http://store.is.autonavi.com/showpic/115907af672353ed6414178a61bb54c0,http://store.is.autonavi.com/showpic/b2cbe190e9062cda5db8de2c587ad4fa,http://store.is.autonavi.com/showpic/f5ee912a0c42316230d467d4acf6bd76
B02F37VBLG,彩世界宾馆,住宿服务;宾馆酒店;宾馆酒店,布心路23号彩世界家园3楼,114.143277,22.578101,广东省,深圳市,罗湖区,3.8,4,0755-25431764,http://store.is.autonavi.com/showpic/7fe6a3d663824f962ff0c8233a12f616,http://store.is.autonavi.com/showpic/96fe72ae7cffa55963ccb1edce2ad6b4,http://store.is.autonavi.com/showpic/b9720703ae54a1ab9557f5e355863c8d
B02F304B7E,太子宾馆,住宿服务;宾馆酒店;三星级宾馆,蛇口太子路5号(近海上世界),113.914048,22.483655,广东省,深圳市,南山区,4.0,3,0755-26673333,http://store.is.autonavi.com/showpic/c71d4c87a517147dd24c118bdd867a11,http://store.is.autonavi.com/showpic/14f0bc831500769f8ed58e993529a74f,http://store.is.autonavi.com/showpic/7d3840afc25105e19a2c6897ee3b0515
B02F37VDUG,深圳市沙头角宾馆,住宿服务;宾馆酒店;三星级宾馆,沙头角沙深路150号(沙深路与工业东街交汇处),114.226221,22.552279,广东省,深圳市,盐田区,3.7,3,0755-25556688,http://store.is.autonavi.com/showpic/32380afaa958bb7c21caca587384818a,http://store.is.autonavi.com/showpic/fb22edf97a48d3c2993fd23e10977377,http://store.is.autonavi.com/showpic/a61db1fa580ae0d617a9bbb064027b32
B02F38IOE8,创兴宾馆(兴东地铁站店),住宿服务;宾馆酒店;宾馆酒店,创业二路279号,113.916371,22.579911,广东省,深圳市,宝安区,4.3,3,0755-23322015;0755-23000003,http://store.is.autonavi.com/showpic/d4abb3539ff89f81183118b22ed562c1,http://store.is.autonavi.com/showpic/e71b2ab9f981097a4c7133cb5a60b686,http://store.is.autonavi.com/showpic/d6264169f4299010f1dfeb399939febf
B0FFF36EO1,明燕住宿,住宿服务;住宿服务相关;住宿服务相关,龙华新区华繁路赖屋山东区7栋2层,113.995428,22.672632,广东省,深圳市,龙华区,1.8,3,0755-33253549,http://store.is.autonavi.com/showpic/326e6c1c36cd0debb1d6ff2cc7edef41,http://store.is.autonavi.com/showpic/f1878bcf0261c9400cc3016f2a080513,http://store.is.autonavi.com/showpic/1d4cbc9304fe933c9018cb730fba8a1c
B02F37WOSV,世纪快易酒店(深圳郁金香店),住宿服务;宾馆酒店;宾馆酒店,凤凰路193号海天阁5层,114.132736,22.547185,广东省,深圳市,罗湖区,3.9,4,0755-25691313;0755-25691515,http://store.is.autonavi.com/showpic/c117dee8d14f790d6243712a727f27fe,http://store.is.autonavi.com/showpic/89c37f3042560b0fee84847dcf7a668f,http://store.is.autonavi.com/showpic/77c489482779506a73e04d97d9d90a41
B0FFFDX4X7,雅悦家庭公寓(深圳白石洲店),住宿服务;旅馆招待所;旅馆招待所,沙河东路186号湾畔花园6栋  湾畔百货后,113.967753,22.540375,广东省,深圳市,南山区,3.7,5,15625252565;13823567828,http://store.is.autonavi.com/showpic/ec48d1b5fac546ac9d0a2395e5694c0d,http://store.is.autonavi.com/showpic/b17d8ac88f0cacdc1fb42037dcc6e7ff,http://store.is.autonavi.com/showpic/5acac0ae07bfcf50ba69ccc4cccfcac5
B0FFHEECDC,维也纳3好酒店(爱国路店),住宿服务;宾馆酒店;经济型连锁酒店,,114.141441,22.565383,广东省,深圳市,罗湖区,4.7,3,18621722549,http://store.is.autonavi.com/showpic/f675bbf2fed8f257c4abdf695fc2dd2e,http://store.is.autonavi.com/showpic/54f4c641414c93e6a5385e292f08a62c,http://store.is.autonavi.com/showpic/31c698b1e598c30197940e1073d26ac6
B02F38ITJC,悦隆宾馆,住宿服务;宾馆酒店;宾馆酒店,福永街道桥头社区桥荣路106号4-5层,113.804281,22.688521,广东省,深圳市,宝安区,3.8,3,0755-29774193,http://store.is.autonavi.com/showpic/17da958141ea3827927c37179e40c5d5,http://store.is.autonavi.com/showpic/f68fcb77e40b2e1e0210a5f8ef1a92e8,http://store.is.autonavi.com/showpic/6bd0667a411239ce9cd472a7e8d35ea4
B02F37VH60,7天酒店(深圳国贸地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,人民南路3023号中旅大厦12-16层,114.118523,22.542719,广东省,深圳市,罗湖区,4.5,3,0755-22249088;0755-22249008;0755-82202828,http://store.is.autonavi.com/showpic/7127d6ed9ab88fa241efd83d0be2b3b7,http://store.is.autonavi.com/showpic/8867b470a73b2d2b64b4e447958eb1cc,http://store.is.autonavi.com/showpic/56aadc9df17095801280eb3f5464f2d3
B02F37U29F,影联宾馆,住宿服务;宾馆酒店;宾馆酒店,桂园路2、4-1、6号电影大厦28层,114.113253,22.544889,广东省,深圳市,罗湖区,2.8,4,0755-25022852;0755-82119990,http://store.is.autonavi.com/showpic/f990ebecc07dc6a2ef1cdae648b2cfc5,http://store.is.autonavi.com/showpic/f8094f84736c95502eb461564f5ea7e8,http://store.is.autonavi.com/showpic/6d62f1a0dbab99526020e49c55ca25e0
B02F38ZSQA,维也纳酒店(深圳上南店),住宿服务;宾馆酒店;四星级宾馆,107国道沙井黄埔路口136号,113.836107,22.711391,广东省,深圳市,宝安区,4.6,3,0755-27277777,http://store.is.autonavi.com/showpic/6e66e79fc4dd4ae51113da90ac7092c3,http://store.is.autonavi.com/showpic/ea085ec9f3de4af5255d8ac23d2bbd1d,http://store.is.autonavi.com/showpic/c1524e9b201b8137bd8ffda4a5114e20
B02F37VVUU,7天酒店(深圳华强南店),住宿服务;宾馆酒店;经济型连锁酒店,福景路5号广东边防大厦,114.083809,22.535888,广东省,深圳市,福田区,4.4,3,0755-82927777;0755-88297377;0755-83372195,http://store.is.autonavi.com/showpic/921722f52d5208aae0ade9eeb4b01cf1,http://store.is.autonavi.com/showpic/e76b405beba4e207544a7dff19ebf3fa,http://store.is.autonavi.com/showpic/f6c6f9cbb2c89a8573ee167777184e7a
B02F37TMLL,学苑宾馆,住宿服务;宾馆酒店;宾馆酒店,香蜜湖路3008号,114.02645,22.546636,广东省,深圳市,福田区,5.0,3,0755-82768888;0755-82768258,http://store.is.autonavi.com/showpic/810cd61867f3196ccddd439dcbf48476,http://store.is.autonavi.com/showpic/ab535b93f5b2a9bebf711e43d76b2f57,http://store.is.autonavi.com/showpic/a0103dc405809465899d12d5d51e65b9
B02F37WCOY,丰居(商务)客栈,住宿服务;宾馆酒店;三星级宾馆,后瑞村南一巷107,113.835493,22.632953,广东省,深圳市,宝安区,4.0,3,0755-29925222;0755-29925333,http://store.is.autonavi.com/showpic/4e32b932dfade330c1423db8413502bd,http://store.is.autonavi.com/showpic/a810d8ed018fb0bc755e41df6b3fa122,http://store.is.autonavi.com/showpic/99e62c97114ce00f211ef41612be0ed8
B02F38J2S3,富丽安公寓,住宿服务;宾馆酒店;宾馆酒店,裕安二路178-2号普威广场,113.902292,22.573457,广东省,深圳市,宝安区,3.4,3,0755-27822033;0755-27822022,http://store.is.autonavi.com/showpic/b201ab95d5f44f91c32a6cd7c73279a3,http://store.is.autonavi.com/showpic/691a5165bece7055707dc71583bfc1c3,http://store.is.autonavi.com/showpic/fff662100757eae835429d5642e03666
B02F38IPBH,7天酒店(深圳大芬油画村店),住宿服务;宾馆酒店;经济型连锁酒店,南湾街道沙平北路14号,114.164209,22.607464,广东省,深圳市,龙岗区,4.3,5,0755-28888777,http://store.is.autonavi.com/showpic/feecaeb29c98894ae2f6d8f02c141f5c,http://store.is.autonavi.com/showpic/191c9bdc56479da8d4270b1b163da835,http://store.is.autonavi.com/showpic/daccb8fef0ed3f8f60488598206ed8e0
B02F38J3E3,星星旅馆(龙华路),住宿服务;旅馆招待所;旅馆招待所,大浪街道龙禾花园6号105,114.009368,22.653184,广东省,深圳市,龙华区,5.0,3,0755-27041878;18928413750,http://store.is.autonavi.com/showpic/da4c11f99b414873b7b69ee29ced2aa1,http://store.is.autonavi.com/showpic/755a1170497019ca41cbfacd93b211f3,http://store.is.autonavi.com/showpic/da21e0955f122bb5d8d12ab1cfdca8c6
B0FFG87NIO,维也纳酒店(地王·宝安南路店),住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;宾馆酒店;四星级宾馆,笋岗东路2127华通大厦1层,114.109759,22.555442,广东省,深圳市,罗湖区,4.5,5,0755-25592888,http://store.is.autonavi.com/showpic/3b1d8e18e802e505ae50333cc5bfe700,http://store.is.autonavi.com/showpic/d6ea7c09516cb695189b745793210f3c,http://store.is.autonavi.com/showpic/3b2faffcdd32685592b8448fe0473b2e
B02F38ISKC,7天酒店(深圳西乡店),住宿服务;宾馆酒店;经济型连锁酒店,西乡大道与工业路交界处乐群村二号(大益广场旁),113.870669,22.580532,广东省,深圳市,宝安区,4.5,4,0755-29667295;0755-29667988,http://store.is.autonavi.com/showpic/8effe607e3eb9595e64c2f246e4c7642,http://store.is.autonavi.com/showpic/fb263799ae5a915956852180292717ff,http://store.is.autonavi.com/showpic/0e72a9e665c7d0804a90d03d6b272900
B02F38JB9P,博悦精品酒店,住宿服务;宾馆酒店;宾馆酒店,蛇口沿山南路59号,113.919259,22.499102,广东省,深圳市,南山区,4.1,4,0755-26866999,http://store.is.autonavi.com/showpic/e7cfa4f3e693c3cbb9aa1c0969a3e4c9,http://store.is.autonavi.com/showpic/ca9589420e055d9db15465bc722ec616,http://store.is.autonavi.com/showpic/3fd4aefc1a930a01c55e174d6ccfa869
B02F38VO25,深圳绚丽海景公寓(小梅沙店),住宿服务;旅馆招待所;旅馆招待所,小梅沙海琴道58号红星海岸一单元809室,114.325021,22.602539,广东省,深圳市,盐田区,4.2,3,0755-22350159;18819046777,http://store.is.autonavi.com/showpic/96b5480b7b4f0c8727dfc8a794f87f57,http://store.is.autonavi.com/showpic/ce580e23301325f03f97559d133c55af,http://store.is.autonavi.com/showpic/fec6bf58df51d5cd2a7fe8df65615878
B02F38IU8G,如家快捷酒店(深圳宝安西乡港隆城店),住宿服务;宾馆酒店;经济型连锁酒店,广深路西乡段159号,113.882062,22.578045,广东省,深圳市,宝安区,4.3,3,0755-23078833;0755-27857555,http://store.is.autonavi.com/showpic/7f5cd51c5582eaa1c3bd4a11c640951f,http://store.is.autonavi.com/showpic/eb37f53c73ba0bd5dbfac783618c60c2,http://store.is.autonavi.com/showpic/eb7cf0e7a2cc155d15173ed053374f5f
B0FFG2VRXD,万众财富酒店(深圳蓝天店),住宿服务;宾馆酒店;宾馆酒店,龙华街道大浪服装基地浪静路4号,113.990116,22.696798,广东省,深圳市,龙华区,4.1,3,0755-61562666;15177866520,http://store.is.autonavi.com/showpic/1832483f472522aebcad3eea734328c1,http://store.is.autonavi.com/showpic/dd46589a29737eb4fbb7cc862c892726,http://store.is.autonavi.com/showpic/23f21a0eea488bdbe8ce115e6fb61b65
B02F38J3C2,海悦商务酒店(北站店),住宿服务;宾馆酒店;宾馆酒店,民清路46-1,114.041095,22.644181,广东省,深圳市,龙华区,4.0,3,0755-81482233,http://store.is.autonavi.com/showpic/62849497aa2b99754b11e42a8bd9a67d,http://store.is.autonavi.com/showpic/e0e151dd80b26cbfadb4f100211f6b80,http://store.is.autonavi.com/showpic/92c7ff827afd2ea46c637ddb226022fe
B02F37SR3M,新宝城大酒店,住宿服务;宾馆酒店;四星级宾馆,和平路132,114.034756,22.661456,广东省,深圳市,龙华区,4.3,4,0755-29822888;0755-33036888,http://store.is.autonavi.com/showpic/0dbaaaabead7d4b539451f88fec71c3d,http://store.is.autonavi.com/showpic/ad7c655640835480f8ec9679803412f9,http://store.is.autonavi.com/showpic/ffe6aa84ab70e62a1917f2f46aab4e5d
B02F38ICYY,南方联合大酒店,住宿服务;宾馆酒店;四星级宾馆,深南东路2002号中国物贸大厦,114.129908,22.545473,广东省,深圳市,罗湖区,4.6,5,0755-82256728;0755-82319978;0755-82313188,http://store.is.autonavi.com/showpic/e159d3ce69dbbcb184633f27e545cb95,http://store.is.autonavi.com/showpic/ac76a18acf3a91ac6e176a67a9853f52,http://store.is.autonavi.com/showpic/21fec0a9ba968161467edd24b7efc791
