id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_cost,telephone,photourl1,photourl2,photourl3
B0FFGTHBB1,蔡学元进士碑,风景名胜;风景名胜;风景名胜,沙二新区一巷与沙浦二路交叉口北200米,113.830261,22.777231,广东省,深圳市,宝安区,2.0,-1,0755-25360066,http://store.is.autonavi.com/showpic/c2b8808a6e612de9622e6540696129e1,http://store.is.autonavi.com/showpic/875ba44f928e1c1b8974b42c6a788750,http://store.is.autonavi.com/showpic/199756c8a4e308d3a54722e35d89c218
B0FFFTHH8W,步涌体育公园,风景名胜;公园广场;公园,新和大道76号,113.813038,22.756979,广东省,深圳市,宝安区,5.0,20.00,0755-21161529,http://store.is.autonavi.com/showpic/b0430ae7ae233663ec20592aea753dfd,http://store.is.autonavi.com/showpic/2adf69174ae74ba7df76d85431f1d3b1,http://store.is.autonavi.com/showpic/3b30e9dc2add2e006242f611289691c5
B0FFG6RB2A,樟坑径下围社区公园,风景名胜;公园广场;公园,樟坑径下围,114.075261,22.688548,广东省,深圳市,龙华区,4.5,15.00,0755-26853219,http://store.is.autonavi.com/showpic/99c609afcdbe0d3de611ac3e250a5e33,http://store.is.autonavi.com/showpic/05c5a75be3059d5e181996e316f15546,http://store.is.autonavi.com/showpic/637f8a8959d4d4ac20a4a8bd46a10542
B0FFF4JOV6,南湖渔民社区公园,风景名胜;公园广场;公园,渔民村路38-10号附近,114.113709,22.534461,广东省,深圳市,罗湖区,2.0,15.00,0755-26602043,http://store.is.autonavi.com/showpic/562709b7a3102670a361eaa1,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/6f835bfa551fce400f738555ebb09139
B0FFFEB6WD,楼岗社区户外文华广场,风景名胜;公园广场;城市广场,楼岗社区,113.859701,22.771750,广东省,深圳市,宝安区,1.8,-1,0755-28862567,http://store.is.autonavi.com/showpic/2b502916b8aee5aa17adc4e25cc4463b,http://store.is.autonavi.com/showpic/baa2e259763a8a7e486d547760f3008a,http://store.is.autonavi.com/showpic/c0d220babc679282e8c84a52df97830d
B02F38NJ74,世界之窗-法国凡尔赛宫,风景名胜;风景名胜;风景名胜,深南大道9037号世界之窗,113.974643,22.532904,广东省,深圳市,南山区,3.2,2.00,0755-26608000,http://store.is.autonavi.com/showpic/55b0c4a8a31039d93d3a871d,http://store.is.autonavi.com/showpic/3860285c495b46759f1eede35cdd141b,http://store.is.autonavi.com/showpic/91ed4215d7173255a4d924105a914134
B0FFIBPMFG,韵,风景名胜;公园广场;公园,华旺路183临附近,114.002606,22.678257,广东省,深圳市,龙华区,2.1,-1,0755-83703231,http://store.is.autonavi.com/showpic/5edd420295acc055b10bf140474b6d21,http://store.is.autonavi.com/showpic/0232481249cfd012bddc70b17faecf96,http://store.is.autonavi.com/showpic/f18b987bdcd9912d3e0112f28fbd6dba
B0FFGTHQOR,韦斋赖公祠,风景名胜;风景名胜;风景名胜,罗中路287-2号附近,113.875106,22.797550,广东省,深圳市,宝安区,5.0,-1,0755-26793619,http://store.is.autonavi.com/showpic/32bd37c90af82a93151876582f950d92,http://store.is.autonavi.com/showpic/a9ab288ce1b549c7bbf47ef57854d204,http://store.is.autonavi.com/showpic/07032c79c87f10593a9d9b2c8a0e8d51
B0FFGGSVCE,晨光牛,风景名胜;风景名胜;风景名胜,光明新区碧水路光明农科大观园内,113.962967,22.758683,广东省,深圳市,宝安区,2.4,20.00,0755-26602043,http://store.is.autonavi.com/showpic/a8520a14a8bd1fff539c76712aa41dbc,http://store.is.autonavi.com/showpic/68d90e640c2d6a45e55eaf28cd636bc8,http://store.is.autonavi.com/showpic/9fe4c0a2e624d44744bfe69dabf8c779
B0FFI6ACUN,乐聚公园,风景名胜;公园广场;公园,中环路与龙华人民路交叉口北150米,114.027620,22.649224,广东省,深圳市,龙华区,5.0,26.00,0755-26666989,http://store.is.autonavi.com/showpic/f51253b68742ea27d96b7ee147d70c5c,http://store.is.autonavi.com/showpic/9d0d0d021c480718fd5dd05c98162a77,http://store.is.autonavi.com/showpic/d6c086bc8320836152017096f7951e8d
B0FFI302A7,东和街心公园,风景名胜;公园广场;公园,东环二路与熙和路交叉口东50米,114.031034,22.661066,广东省,深圳市,龙华区,3.5,10.00,0755-26602043,http://store.is.autonavi.com/showpic/61a2fed9943361adf0becdc577c4940c,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1337,http://store.is.autonavi.com/showpic/eec09db6a0af5108a8ec0b7f1a86f0d9
B0FFG01YCA,沁园,风景名胜;公园广场;公园,宝民一路与湖滨路交叉口北50米,113.909869,22.554344,广东省,深圳市,宝安区,5.0,-1,0755-27758042,http://store.is.autonavi.com/showpic/89c504923d1e488eed1fc24cee68ce65,http://store.is.autonavi.com/showpic/2dabc6f5837acd3bc4c32ffecd249aa1,http://store.is.autonavi.com/showpic/15807334657e8593092b97e78f0b66ab
B0FFIB8L32,白石龙音乐公园,风景名胜;公园广场;公园,金龙路,114.038660,22.596750,广东省,深圳市,龙华区,3.5,-1,0755-26602043,http://aos-cdn-image.amap.com/sns/ugccomment/06449a73-837f-47b0-a3bf-a7949798627a.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/805c9fee-38ad-4ad8-89d7-65ccbec20196.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/9136d105-8702-4380-a7c5-024fac52ff94.jpg
B0FFIB55RE,篮球广场公园,风景名胜;公园广场;公园,华辉路附近,113.985511,22.673896,广东省,深圳市,龙华区,3.5,23.00,0755-26602043,http://store.is.autonavi.com/showpic/4748dfd0bbdbe0940b29be514e1a5ad3,http://store.is.autonavi.com/showpic/c40860dbd4497d72deeca96f9eaff2a1,http://store.is.autonavi.com/showpic/14176db8cbdc5090dbc1cd72ce1f40c1
B0FFIAPGGM,桂花桥公园37号,风景名胜;公园广场;公园,桂花路173号附近,114.058530,22.729611,广东省,深圳市,龙华区,3.5,210.00,0755-83500887,http://store.is.autonavi.com/showpic/49e938d23b040afdc189aa1f2bd8d61b,http://store.is.autonavi.com/showpic/c7c34d09195698440f48cb6fb56ea5ef,http://store.is.autonavi.com/showpic/8fc2842b3d5d54d7cffd5a17efa51fd9
B0FFIAK6UD,桂花桥公园32号,风景名胜;公园广场;公园,桂花路193号附近,114.058455,22.730296,广东省,深圳市,龙华区,2.0,65.00,0755-27400054;13537528561;13510966776,http://store.is.autonavi.com/showpic/d03725f6d78e9ade6bbd282bb8b1621f,http://store.is.autonavi.com/showpic/886f8d77e4c0dd6a9d8416d6bd90f13a,http://store.is.autonavi.com/showpic/ba3c9cf7f248080d86587fc6caec3936
B0FFGAQRTV,怀德祠堂,风景名胜;风景名胜;风景名胜,怀德大村一巷与怀德大村二巷交叉口北50米,113.816514,22.667222,广东省,深圳市,宝安区,3.5,-1,0755-25518893;0755-25519099,http://store.is.autonavi.com/showpic/1cb7c555ab0a65799d80263916c1c6f4,http://store.is.autonavi.com/showpic/55ec1c70a310f1fe8ea5ec64,http://store.is.autonavi.com/showpic/2b6a3b55701b46bc1156ee6aaa047397
B0FFGAQ0PE,观澜版画村版画基地,风景名胜;风景名胜;风景名胜,裕新路159号附近,114.090389,22.740395,广东省,深圳市,龙华区,3.5,-1,13824367077,http://store.is.autonavi.com/showpic/ccceebfc93a9bd0ad7f878f55bde495c,http://store.is.autonavi.com/showpic/4b2377f67187c9ab02162d93223dc5b3,http://aos-cdn-image.amap.com/sns/ugccomment/f90411dd-3f87-48d6-b18f-d167f2f41001.jpeg
B0FFFQZJ62,黄埔社区洪田公园,风景名胜;公园广场;公园,沙井街道办洪田村,113.855599,22.709244,广东省,深圳市,宝安区,3.2,45.00,0755-26602043,http://store.is.autonavi.com/showpic/01b34f033b8bdc020680ba6e3721b929,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1382,http://store.is.autonavi.com/showpic/44fc85ecd39c9b44c11aa65994da14d7
B0FFFQ6G4G,章阁公园,风景名胜;公园广场;公园,章阁村章阁老村012栋509室,114.010872,22.743118,广东省,深圳市,龙华区,2.3,-1,0755-29122133,http://store.is.autonavi.com/showpic/2379de885f53fef0ee8d978c234c1d3e,http://store.is.autonavi.com/showpic/159d350855a6ab6b1f492664e89b824e,http://store.is.autonavi.com/showpic/8e5644dabb79c0c08620cbd78155127d
B02F38OXZ0,锦绣中华-成吉思汗陵,风景名胜;风景名胜;风景名胜,深南大道9003号锦绣中华民俗村,113.991393,22.532588,广东省,深圳市,南山区,1.8,-1,0755-25360066,http://store.is.autonavi.com/showpic/55b0cb30a31039d93d3b12c7,http://store.is.autonavi.com/showpic/55b0cb30a31039d93d3b12c9,http://store.is.autonavi.com/showpic/199756c8a4e308d3a54722e35d89c218
B02F38NJGC,流塘北帝庙,风景名胜;风景名胜;寺庙道观,榕树路71号附近,113.887543,22.578032,广东省,深圳市,宝安区,3.0,20.00,0755-21161529,http://store.is.autonavi.com/showpic/11935bc1f73fa58c093f9cf1b19882d8,http://store.is.autonavi.com/showpic/5715da667ac63a0cf2e90285,http://store.is.autonavi.com/showpic/3b30e9dc2add2e006242f611289691c5
B0FFG1464E,贵湖塘陈氏围屋,风景名胜;风景名胜;风景名胜,桂花路36号附近,114.055818,22.721849,广东省,深圳市,龙华区,4.5,15.00,0755-26853219,http://store.is.autonavi.com/showpic/7760fb52897bc3be24063aa3a69ac050,http://store.is.autonavi.com/showpic/05c5a75be3059d5e181996e316f15546,http://store.is.autonavi.com/showpic/637f8a8959d4d4ac20a4a8bd46a10542
B0FFG0SV04,凤凰山森林公园-文耿介夫妇墓,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852664,22.678462,广东省,深圳市,宝安区,2.0,15.00,0755-26602043,http://store.is.autonavi.com/showpic/562709b7a3102670a361eaa1,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/6f835bfa551fce400f738555ebb09139
B0FFG0SD05,凤凰山森林公园-纳福桥,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.850421,22.677245,广东省,深圳市,宝安区,1.8,-1,0755-28862567,http://store.is.autonavi.com/showpic/2b502916b8aee5aa17adc4e25cc4463b,http://store.is.autonavi.com/showpic/baa2e259763a8a7e486d547760f3008a,http://store.is.autonavi.com/showpic/c0d220babc679282e8c84a52df97830d
B0FFG0NN8H,凤凰山森林公园-博商林,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.845067,22.676038,广东省,深圳市,宝安区,3.2,2.00,0755-26608000,http://store.is.autonavi.com/showpic/9ceca0ad31dc8dbc457e063298edc8c4,http://store.is.autonavi.com/showpic/23017fb2e752327e39c93e3cd3eaaeb1,http://store.is.autonavi.com/showpic/889098e259cacb6ee968838d24814ada
B0FFG0N3E7,凤凰山森林公园-人工湖,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.853094,22.681314,广东省,深圳市,宝安区,2.1,-1,0755-83703231,http://store.is.autonavi.com/showpic/5edd420295acc055b10bf140474b6d21,http://store.is.autonavi.com/showpic/0232481249cfd012bddc70b17faecf96,http://store.is.autonavi.com/showpic/f18b987bdcd9912d3e0112f28fbd6dba
B0FFG0JPK7,凤凰山森林公园-木化石,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.851895,22.681343,广东省,深圳市,宝安区,5.0,-1,0755-26793619,http://store.is.autonavi.com/showpic/32bd37c90af82a93151876582f950d92,http://store.is.autonavi.com/showpic/a9ab288ce1b549c7bbf47ef57854d204,http://store.is.autonavi.com/showpic/07032c79c87f10593a9d9b2c8a0e8d51
B0FFG0JM7N,凤凰山森林公园-圣水灵泉,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852647,22.678247,广东省,深圳市,宝安区,2.4,20.00,0755-26602043,http://store.is.autonavi.com/showpic/a8520a14a8bd1fff539c76712aa41dbc,http://store.is.autonavi.com/showpic/68d90e640c2d6a45e55eaf28cd636bc8,http://store.is.autonavi.com/showpic/9fe4c0a2e624d44744bfe69dabf8c779
B0FFG0HLJ3,凤凰山森林公园-半山亭,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852599,22.678125,广东省,深圳市,宝安区,5.0,26.00,0755-26666989,http://store.is.autonavi.com/showpic/f51253b68742ea27d96b7ee147d70c5c,http://store.is.autonavi.com/showpic/9d0d0d021c480718fd5dd05c98162a77,http://store.is.autonavi.com/showpic/d6c086bc8320836152017096f7951e8d
B0FFG0HF3H,凤凰山森林公园-鸾歌亭,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.850504,22.674993,广东省,深圳市,宝安区,3.5,10.00,0755-26602043,http://store.is.autonavi.com/showpic/61a2fed9943361adf0becdc577c4940c,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1337,http://store.is.autonavi.com/showpic/eec09db6a0af5108a8ec0b7f1a86f0d9
B0FFG0H2AB,凤凰山森林公园-土地公,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853686,22.675169,广东省,深圳市,宝安区,5.0,-1,0755-27758042,http://store.is.autonavi.com/showpic/89c504923d1e488eed1fc24cee68ce65,http://store.is.autonavi.com/showpic/2dabc6f5837acd3bc4c32ffecd249aa1,http://store.is.autonavi.com/showpic/15807334657e8593092b97e78f0b66ab
B0FFG0F2TX,凤凰山森林公园-双狮伴溪,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.850390,22.677234,广东省,深圳市,宝安区,3.5,-1,0755-26602043,http://aos-cdn-image.amap.com/sns/ugccomment/06449a73-837f-47b0-a3bf-a7949798627a.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/805c9fee-38ad-4ad8-89d7-65ccbec20196.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/9136d105-8702-4380-a7c5-024fac52ff94.jpg
B0FFG0E8PV,凤凰山森林公园-迎仙桥,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852058,22.681066,广东省,深圳市,宝安区,3.5,23.00,0755-26602043,http://store.is.autonavi.com/showpic/4748dfd0bbdbe0940b29be514e1a5ad3,http://store.is.autonavi.com/showpic/c40860dbd4497d72deeca96f9eaff2a1,http://store.is.autonavi.com/showpic/14176db8cbdc5090dbc1cd72ce1f40c1
B0FFG0DNVK,凤岩古庙-观景台,风景名胜;风景名胜;观景点,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.852721,22.675987,广东省,深圳市,宝安区,3.5,210.00,0755-83500887,http://store.is.autonavi.com/showpic/49e938d23b040afdc189aa1f2bd8d61b,http://store.is.autonavi.com/showpic/c7c34d09195698440f48cb6fb56ea5ef,http://store.is.autonavi.com/showpic/8fc2842b3d5d54d7cffd5a17efa51fd9
B0FFG4E6Y6,童乐社区公园,风景名胜;公园广场;公园,洪湖一街与雅园立交交叉口西南100米,114.121718,22.555786,广东省,深圳市,罗湖区,3.0,65.00,0755-27400054;13537528561;13510966776,http://store.is.autonavi.com/showpic/ddaf68f5cc34dc7b77f7fc89ba696bfd,http://store.is.autonavi.com/showpic/884e5ba0e7688db35653c9957dc33aed,http://store.is.autonavi.com/showpic/0e2ec448ca433280f9f18a37cf5bce3e
B0FFFC0B0O,铁岗公园,风景名胜;公园广场;公园,铁岗南四巷5-3对面,113.890706,22.599807,广东省,深圳市,宝安区,3.5,-1,0755-25518893;0755-25519099,http://store.is.autonavi.com/showpic/49c948b8b93fed8cf059ccf20ce61e40,http://store.is.autonavi.com/showpic/26b3323a34fb7cbf8ad84fb30c3f36d4,http://store.is.autonavi.com/showpic/dd560999f778625c03f8a97cfc1eddf3
B0FFG5AMP0,铁仔山公园-朱凹山,风景名胜;风景名胜;风景名胜,铁仔山公园路附近,113.860770,22.595247,广东省,深圳市,宝安区,3.5,-1,13824367077,http://store.is.autonavi.com/showpic/ccceebfc93a9bd0ad7f878f55bde495c,http://store.is.autonavi.com/showpic/4b2377f67187c9ab02162d93223dc5b3,http://aos-cdn-image.amap.com/sns/ugccomment/f90411dd-3f87-48d6-b18f-d167f2f41001.jpeg
B02F38NIXA,梧桐山风景名胜区-蝴蝶谷,风景名胜;风景名胜相关;旅游景点,罗沙路2076号,114.184284,22.557078,广东省,深圳市,罗湖区,3.2,45.00,0755-25708918,http://store.is.autonavi.com/showpic/01b34f033b8bdc020680ba6e3721b929,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1382,http://store.is.autonavi.com/showpic/44fc85ecd39c9b44c11aa65994da14d7
B0FFHW8QEI,大水坑社区公园,风景名胜;公园广场;公园,悦兴路,114.017992,22.714606,广东省,深圳市,龙华区,2.3,-1,0755-29122133,http://store.is.autonavi.com/showpic/2379de885f53fef0ee8d978c234c1d3e,http://store.is.autonavi.com/showpic/159d350855a6ab6b1f492664e89b824e,http://store.is.autonavi.com/showpic/8e5644dabb79c0c08620cbd78155127d
B0FFFT45ZO,观澜新斜山社区公园,风景名胜;公园广场;公园,大水坑三村,114.012888,22.722935,广东省,深圳市,龙华区,4.3,-1,0755-25360066,http://store.is.autonavi.com/showpic/7acf9d81e068e51a822dc9b7f2f85444,http://store.is.autonavi.com/showpic/604c4ca3cc13b0dbedb58325fee667cb,http://aos-cdn-image.amap.com/sns/ugccomment/5a3196f8-8aa2-48ad-bcbf-72fc03864981.jpg
B0FFFF2AW7,樟坑径公园,风景名胜;公园广场;公园,上围路104号附近,114.081789,22.680047,广东省,深圳市,龙华区,3.6,20.00,0755-21161529,http://store.is.autonavi.com/showpic/11935bc1f73fa58c093f9cf1b19882d8,http://store.is.autonavi.com/showpic/5715da667ac63a0cf2e90285,http://store.is.autonavi.com/showpic/3b30e9dc2add2e006242f611289691c5
B0FFFA29A2,草围公园,风景名胜;公园广场;公园,黄田草围村龟山路21号,113.839135,22.623965,广东省,深圳市,宝安区,2.2,15.00,0755-26853219,http://store.is.autonavi.com/showpic/508cea64ed59b0993d39e45c53b371b9,http://store.is.autonavi.com/showpic/05c5a75be3059d5e181996e316f15546,http://store.is.autonavi.com/showpic/637f8a8959d4d4ac20a4a8bd46a10542
B0FFFA23PL,钟屋荔枝公园,风景名胜;公园广场;公园,钟屋围门口南二巷1号对面,113.847617,22.624329,广东省,深圳市,宝安区,3.7,15.00,13902951654,http://store.is.autonavi.com/showpic/2cad56db86e1af43a83d084aa9eb94c1,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/6f835bfa551fce400f738555ebb09139
B0FFGTPMZ6,耕隐麦公祠,风景名胜;风景名胜;风景名胜,将石路53-2号附近,113.902111,22.754460,广东省,深圳市,宝安区,1.8,-1,0755-28862567,http://store.is.autonavi.com/showpic/2b502916b8aee5aa17adc4e25cc4463b,http://store.is.autonavi.com/showpic/baa2e259763a8a7e486d547760f3008a,http://store.is.autonavi.com/showpic/c0d220babc679282e8c84a52df97830d
B0FFG2IC8L,凤凰山森林公园-平安楼,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.852272,22.674960,广东省,深圳市,宝安区,3.2,2.00,0755-26608000,http://store.is.autonavi.com/showpic/9ceca0ad31dc8dbc457e063298edc8c4,http://store.is.autonavi.com/showpic/23017fb2e752327e39c93e3cd3eaaeb1,http://store.is.autonavi.com/showpic/889098e259cacb6ee968838d24814ada
B0FFG2IA95,凤凰山森林公园-飞云顶,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.857488,22.676362,广东省,深圳市,宝安区,2.1,-1,0755-83703231,http://store.is.autonavi.com/showpic/5edd420295acc055b10bf140474b6d21,http://store.is.autonavi.com/showpic/0232481249cfd012bddc70b17faecf96,http://store.is.autonavi.com/showpic/f18b987bdcd9912d3e0112f28fbd6dba
B0FFG2I6KR,凤凰山森林公园-普贤菩萨,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853851,22.676102,广东省,深圳市,宝安区,5.0,-1,0755-26793619,http://store.is.autonavi.com/showpic/32bd37c90af82a93151876582f950d92,http://store.is.autonavi.com/showpic/a9ab288ce1b549c7bbf47ef57854d204,http://store.is.autonavi.com/showpic/07032c79c87f10593a9d9b2c8a0e8d51
B0FFG2I5BU,凤凰山森林公园-佛缘艺馆,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853721,22.676135,广东省,深圳市,宝安区,2.4,20.00,0755-26602043,http://store.is.autonavi.com/showpic/a8520a14a8bd1fff539c76712aa41dbc,http://store.is.autonavi.com/showpic/68d90e640c2d6a45e55eaf28cd636bc8,http://store.is.autonavi.com/showpic/9fe4c0a2e624d44744bfe69dabf8c779
B0FFG2HY1P,凤凰山森林公园-狮子林,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.848588,22.680693,广东省,深圳市,宝安区,5.0,26.00,0755-26666989,http://store.is.autonavi.com/showpic/f51253b68742ea27d96b7ee147d70c5c,http://store.is.autonavi.com/showpic/9d0d0d021c480718fd5dd05c98162a77,http://store.is.autonavi.com/showpic/d6c086bc8320836152017096f7951e8d
B0FFG2HXHX,凤凰山森林公园-幽谷逸香景区,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852004,22.671891,广东省,深圳市,宝安区,3.5,10.00,0755-26602043,http://store.is.autonavi.com/showpic/61a2fed9943361adf0becdc577c4940c,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1337,http://store.is.autonavi.com/showpic/eec09db6a0af5108a8ec0b7f1a86f0d9
B0FFG2HULV,凤凰山森林公园-莲花池,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.852318,22.682195,广东省,深圳市,宝安区,5.0,-1,0755-27758042,http://store.is.autonavi.com/showpic/89c504923d1e488eed1fc24cee68ce65,http://store.is.autonavi.com/showpic/2dabc6f5837acd3bc4c32ffecd249aa1,http://store.is.autonavi.com/showpic/15807334657e8593092b97e78f0b66ab
B0FFG2HSO1,凤凰山森林公园-伶仃渡,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.849964,22.674160,广东省,深圳市,宝安区,3.5,-1,0755-26602043,http://aos-cdn-image.amap.com/sns/ugccomment/06449a73-837f-47b0-a3bf-a7949798627a.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/805c9fee-38ad-4ad8-89d7-65ccbec20196.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/9136d105-8702-4380-a7c5-024fac52ff94.jpg
B0FFG2HMEK,凤凰山森林公园-观音菩萨,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.854182,22.675411,广东省,深圳市,宝安区,3.5,23.00,0755-26602043,http://store.is.autonavi.com/showpic/be58c90a871f29d7d4df386e0ecab6eb,http://store.is.autonavi.com/showpic/c77b0fca42989e972a58454e379c9ffd,http://store.is.autonavi.com/showpic/14176db8cbdc5090dbc1cd72ce1f40c1
B0FFG2HHUQ,凤凰山森林公园-仙女散花,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853851,22.676102,广东省,深圳市,宝安区,3.5,210.00,0755-83500887,http://store.is.autonavi.com/showpic/49e938d23b040afdc189aa1f2bd8d61b,http://store.is.autonavi.com/showpic/c7c34d09195698440f48cb6fb56ea5ef,http://store.is.autonavi.com/showpic/8fc2842b3d5d54d7cffd5a17efa51fd9
B0FFG2HEQP,凤凰山森林公园-姻缘树,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853885,22.675433,广东省,深圳市,宝安区,3.0,65.00,0755-27400054;13537528561;13510966776,http://store.is.autonavi.com/showpic/ddaf68f5cc34dc7b77f7fc89ba696bfd,http://store.is.autonavi.com/showpic/884e5ba0e7688db35653c9957dc33aed,http://store.is.autonavi.com/showpic/0e2ec448ca433280f9f18a37cf5bce3e
B0FFG2CPDX,凤凰山森林公园-太子殿,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853851,22.676102,广东省,深圳市,宝安区,3.5,-1,0755-25518893;0755-25519099,http://store.is.autonavi.com/showpic/49c948b8b93fed8cf059ccf20ce61e40,http://store.is.autonavi.com/showpic/26b3323a34fb7cbf8ad84fb30c3f36d4,http://store.is.autonavi.com/showpic/dd560999f778625c03f8a97cfc1eddf3
B0FFG2AAOM,凤凰山森林公园-夕风唱晚景区,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.846201,22.668617,广东省,深圳市,宝安区,3.5,-1,13824367077,http://store.is.autonavi.com/showpic/ccceebfc93a9bd0ad7f878f55bde495c,http://store.is.autonavi.com/showpic/4b2377f67187c9ab02162d93223dc5b3,http://aos-cdn-image.amap.com/sns/ugccomment/f90411dd-3f87-48d6-b18f-d167f2f41001.jpeg
B0FFG29SLE,鳄鱼池,风景名胜;风景名胜;风景名胜,碧水路光明农科大观园内,113.962742,22.759678,广东省,深圳市,宝安区,1.5,45.00,0755-25708918,http://store.is.autonavi.com/showpic/01b34f033b8bdc020680ba6e3721b929,http://store.is.autonavi.com/showpic/55b0cb31a31039d93d3b1382,http://store.is.autonavi.com/showpic/44fc85ecd39c9b44c11aa65994da14d7
B0FFG286YZ,凤凰山森林公园-金花殿,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853851,22.676102,广东省,深圳市,宝安区,2.3,-1,0755-29122133,http://store.is.autonavi.com/showpic/2379de885f53fef0ee8d978c234c1d3e,http://store.is.autonavi.com/showpic/159d350855a6ab6b1f492664e89b824e,http://store.is.autonavi.com/showpic/8e5644dabb79c0c08620cbd78155127d
B0FFG27P9U,凤凰山森林公园-仙洞,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.854263,22.675834,广东省,深圳市,宝安区,4.3,-1,0755-25360066,http://store.is.autonavi.com/showpic/7acf9d81e068e51a822dc9b7f2f85444,http://store.is.autonavi.com/showpic/604c4ca3cc13b0dbedb58325fee667cb,http://aos-cdn-image.amap.com/sns/ugccomment/5a3196f8-8aa2-48ad-bcbf-72fc03864981.jpg
B0FFG266NT,凤凰山森林公园-源石,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园内,113.848154,22.671542,广东省,深圳市,宝安区,3.6,20.00,0755-21161529,http://store.is.autonavi.com/showpic/11935bc1f73fa58c093f9cf1b19882d8,http://store.is.autonavi.com/showpic/5715da667ac63a0cf2e90285,http://store.is.autonavi.com/showpic/3b30e9dc2add2e006242f611289691c5
B0FFG2659G,铁仔山公园-天后圣母庙,风景名胜;风景名胜;风景名胜,,113.866582,22.588799,广东省,深圳市,宝安区,2.2,15.00,0755-26853219,http://store.is.autonavi.com/showpic/508cea64ed59b0993d39e45c53b371b9,http://store.is.autonavi.com/showpic/05c5a75be3059d5e181996e316f15546,http://store.is.autonavi.com/showpic/637f8a8959d4d4ac20a4a8bd46a10542
B0FFG25OLK,凤凰山森林公园-松涛石涧景区,风景名胜;风景名胜;风景名胜,福永街道凤凰村凤凰山森林公园凤岩古庙内,113.853106,22.678580,广东省,深圳市,宝安区,3.7,15.00,13902951654,http://store.is.autonavi.com/showpic/2cad56db86e1af43a83d084aa9eb94c1,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/6f835bfa551fce400f738555ebb09139
